speaker,L1,word,wav_path,start,end
UV,ru,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp78.wav,1.43726,2.1222
UV,ru,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp16.wav,1.55,1.84283
UV,ru,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp34.wav,1.36,1.63293
UV,ru,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp44.wav,1.52723,1.78346
UV,ru,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp53.wav,1.33,1.56403
UV,ru,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp77.wav,1.53,2.01528
UV,ru,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp9.wav,1.85,2.08432
YC,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp14.wav,1.49,2.17694
YC,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp26.wav,1.25,1.87688
YC,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp3.wav,1.56,2.2047
YC,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp41.wav,1.3,1.87626
YC,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp58.wav,1.13,1.69507
YC,fr,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp67.wav,0.9,1.47
YC,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp20.wav,1.31,1.77885
YC,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp29.wav,1.47,1.93966
YC,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp45.wav,1.08,1.52588
YC,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp5.wav,1.1,1.61808
YC,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp52.wav,1.24931,1.81214
YC,fr,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp68.wav,1.03,1.50782
YC,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp12.wav,1.32585,1.89458
YC,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp35.wav,1.25268,1.76306
YC,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp47.wav,1.17,1.68997
YC,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp55.wav,1.3759,1.86889
YC,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp66.wav,0.94944,1.44
YC,fr,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp71.wav,0.91,1.37732
YC,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp21.wav,1.19962,1.61
YC,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp30.wav,1.3547,1.85828
YC,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp4.wav,1.09461,1.62099
YC,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp43.wav,1.02869,1.4699
YC,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp63.wav,1.51595,1.94477
YC,fr,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp76.wav,1.04829,1.47844
YC,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp1.wav,2.38593,2.94
YC,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp18.wav,1.2,1.68206
YC,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp28.wav,1.47,1.94
YC,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp49.wav,1.1557,1.63937
YC,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp54.wav,1.0465,1.52
YC,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp72.wav,1.28,1.75483
YC,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp10.wav,1.3,2.10955
YC,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp36.wav,1.5403,2.3296
YC,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp46.wav,1.56,2.27513
YC,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp61.wav,0.84,1.63488
YC,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp70.wav,0.84,1.55375
YC,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp73.wav,1.07,1.79376
YC,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp17.wav,1.44862,1.82354
YC,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp27.wav,1.32405,1.65214
YC,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp40.wav,1.12818,1.44
YC,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp62.wav,1.22519,1.58299
YC,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp65.wav,1.06,1.33956
YC,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp7.wav,1.04672,1.49685
YC,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp11.wav,1.68,2.20268
YC,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp19.wav,1.24837,1.67875
YC,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp25.wav,1.66,2.2
YC,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp39.wav,1.32,1.79422
YC,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp56.wav,1.15,1.64
YC,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp74.wav,0.98474,1.43
YC,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp22.wav,1.33385,2.18397
YC,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp33.wav,1.25641,2.11052
YC,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp48.wav,1.08615,1.87663
YC,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp6.wav,1.03922,1.96
YC,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp60.wav,1.01044,1.87203
YC,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp75.wav,1.07686,1.84
YC,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp2.wav,1.54025,2.02483
YC,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp23.wav,1.40734,1.88991
YC,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp31.wav,1.22254,1.72
YC,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp38.wav,1.06935,1.5412
YC,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp51.wav,1.11964,1.6094
YC,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp69.wav,0.81862,1.29032
YC,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp13.wav,1.52746,2.1219
YC,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp15.wav,1.54,2.16841
YC,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp32.wav,1.34147,1.90458
YC,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp50.wav,1.06149,1.65487
YC,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp57.wav,1.66413,2.25
YC,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp78.wav,1.20706,1.75254
YC,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp16.wav,1.33,1.74371
YC,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp34.wav,1.22,1.66
YC,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp44.wav,1.08,1.41453
YC,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp53.wav,1.35186,1.76885
YC,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp77.wav,1.06,1.45877
YC,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\YC\yc_fra_list1_FRcorp9.wav,1.36187,1.73
